4.35	50.0052247838	49.9947752162	-0.0104495676332	0.0104495676332
4.4	50.0047023054	49.9952976946	-0.00940461086987	0.00940461086987
4.45	50.0042320749	49.9957679251	-0.00846414978289	0.00846414978289
4.5	50.0038088674	49.9961911326	-0.0076177348046	0.0076177348046
4.55	50.0034279807	49.9965720193	-0.00685596132414	0.00685596132414
4.6	50.0030851826	49.9969148174	-0.00617036519173	0.00617036519173
4.65	50.0027766643	49.9972233357	-0.00555332867255	0.00555332867255
4.7	50.0024989979	49.9975010021	-0.0049979958053	0.0049979958053
4.75	50.0022490981	49.9977509019	-0.00449819622478	0.00449819622478
4.8	50.0020241883	49.9979758117	-0.00404837660231	0.00404837660231
4.85	50.0018217695	49.9981782305	-0.00364353894208	0.00364353894208
4.9	50.0016395925	49.9983604075	-0.00327918504787	0.00327918504787
4.95	50.0014756333	49.9985243667	-0.00295126654309	0.00295126654309
5.0	50.0013280699	49.9986719301	-0.00265613988878	0.00265613988878
